"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Italy (IT)","Generation - Solar  [MW] Intraday / Italy (IT)","Generation - Solar  [MW] Current / Italy (IT)","Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT)","Generation - Wind Offshore  [MW] Intraday / Italy (IT)","Generation - Wind Offshore  [MW] Current / Italy (IT)","Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT)","Generation - Wind Onshore  [MW] Intraday / Italy (IT)","Generation - Wind Onshore  [MW] Current / Italy (IT)"
"26.07.2022 19:00 - 26.07.2022 20:00","1102","N/A","975","N/A","n/e","n/e","1542","1560","n/e"
"26.07.2022 20:00 - 26.07.2022 21:00","109","N/A","84","N/A","n/e","n/e","1193","1295","n/e"
"26.07.2022 21:00 - 26.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","1006","1073","n/e"
"26.07.2022 22:00 - 26.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","814","1008","n/e"
"26.07.2022 23:00 - 27.07.2022 00:00","0","N/A","0","N/A","n/e","n/e","746","944","n/e"
"27.07.2022 00:00 - 27.07.2022 01:00","0","N/A","0","N/A","n/e","n/e","991","991","n/e"
"27.07.2022 01:00 - 27.07.2022 02:00","0","N/A","0","N/A","n/e","n/e","1069","1069","n/e"
"27.07.2022 02:00 - 27.07.2022 03:00","0","N/A","0","N/A","n/e","n/e","1023","1023","n/e"
"27.07.2022 03:00 - 27.07.2022 04:00","0","N/A","0","N/A","n/e","n/e","843","843","n/e"
"27.07.2022 04:00 - 27.07.2022 05:00","0","N/A","0","N/A","n/e","n/e","726","650","n/e"
"27.07.2022 05:00 - 27.07.2022 06:00","0","N/A","0","N/A","n/e","n/e","655","613","n/e"
"27.07.2022 06:00 - 27.07.2022 07:00","232","N/A","233","N/A","n/e","n/e","547","525","n/e"
"27.07.2022 07:00 - 27.07.2022 08:00","1427","N/A","1426","N/A","n/e","n/e","438","427","n/e"
"27.07.2022 08:00 - 27.07.2022 09:00","3609","N/A","3561","N/A","n/e","n/e","345","346","n/e"
"27.07.2022 09:00 - 27.07.2022 10:00","5526","N/A","5571","N/A","n/e","n/e","360","341","n/e"
"27.07.2022 10:00 - 27.07.2022 11:00","7052","N/A","7149","N/A","n/e","n/e","392","383","n/e"
"27.07.2022 11:00 - 27.07.2022 12:00","8038","N/A","8163","N/A","n/e","n/e","484","464","n/e"
"27.07.2022 12:00 - 27.07.2022 13:00","8664","N/A","8732","N/A","n/e","n/e","680","653","n/e"
"27.07.2022 13:00 - 27.07.2022 14:00","8775","N/A","8818","N/A","n/e","n/e","971","945","n/e"
"27.07.2022 14:00 - 27.07.2022 15:00","8418","N/A","8391","N/A","n/e","n/e","1393","1458","n/e"
"27.07.2022 15:00 - 27.07.2022 16:00","7698","N/A","7547","N/A","n/e","n/e","1659","1587","n/e"
"27.07.2022 16:00 - 27.07.2022 17:00","6326","N/A","6281","N/A","n/e","n/e","1783","1683","n/e"
"27.07.2022 17:00 - 27.07.2022 18:00","4856","N/A","4723","N/A","n/e","n/e","1763","1730","n/e"
"27.07.2022 18:00 - 27.07.2022 19:00","2849","N/A","2709","N/A","n/e","n/e","1608","1356","n/e"
"27.07.2022 19:00 - 27.07.2022 20:00","1033","N/A","938","N/A","n/e","n/e","1560","1122","n/e"
"27.07.2022 20:00 - 27.07.2022 21:00","91","N/A","73","N/A","n/e","n/e","1260","903","n/e"
"27.07.2022 21:00 - 27.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","968","772","n/e"
"27.07.2022 22:00 - 27.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","817","676","n/e"
"27.07.2022 23:00 - 28.07.2022 00:00","0","N/A","0","N/A","n/e","n/e","747","567","n/e"
"28.07.2022 00:00 - 28.07.2022 01:00","0","N/A","0","N/A","n/e","n/e","385","385","n/e"
"28.07.2022 01:00 - 28.07.2022 02:00","0","N/A","0","N/A","n/e","n/e","370","370","n/e"
"28.07.2022 02:00 - 28.07.2022 03:00","0","N/A","0","N/A","n/e","n/e","346","346","n/e"
"28.07.2022 03:00 - 28.07.2022 04:00","0","N/A","0","N/A","n/e","n/e","349","349","n/e"
"28.07.2022 04:00 - 28.07.2022 05:00","0","N/A","0","N/A","n/e","n/e","385","448","n/e"
"28.07.2022 05:00 - 28.07.2022 06:00","0","N/A","0","N/A","n/e","n/e","462","514","n/e"
"28.07.2022 06:00 - 28.07.2022 07:00","223","N/A","223","N/A","n/e","n/e","455","528","n/e"
"28.07.2022 07:00 - 28.07.2022 08:00","1503","N/A","1505","N/A","n/e","n/e","441","535","n/e"
"28.07.2022 08:00 - 28.07.2022 09:00","3833","N/A","3884","N/A","n/e","n/e","419","532","n/e"
"28.07.2022 09:00 - 28.07.2022 10:00","6082","N/A","6147","N/A","n/e","n/e","366","436","n/e"
"28.07.2022 10:00 - 28.07.2022 11:00","7908","N/A","7861","N/A","n/e","n/e","318","339","n/e"
"28.07.2022 11:00 - 28.07.2022 12:00","9282","N/A","9258","N/A","n/e","n/e","314","298","n/e"
"28.07.2022 12:00 - 28.07.2022 13:00","9810","N/A","9782","N/A","n/e","n/e","393","406","n/e"
"28.07.2022 13:00 - 28.07.2022 14:00","9841","N/A","9836","N/A","n/e","n/e","557","526","n/e"
"28.07.2022 14:00 - 28.07.2022 15:00","9477","N/A","9479","N/A","n/e","n/e","795","718","n/e"
"28.07.2022 15:00 - 28.07.2022 16:00","8601","N/A","8607","N/A","n/e","n/e","1012","904","n/e"
"28.07.2022 16:00 - 28.07.2022 17:00","7303","N/A","7321","N/A","n/e","n/e","1118","1062","n/e"
"28.07.2022 17:00 - 28.07.2022 18:00","5398","N/A","5280","N/A","n/e","n/e","1217","1182","n/e"
"28.07.2022 18:00 - 28.07.2022 19:00","3025","N/A","2918","N/A","n/e","n/e","1002","999","n/e"
"28.07.2022 19:00 - 28.07.2022 20:00","1056","N/A","965","N/A","n/e","n/e","770","741","n/e"
"28.07.2022 20:00 - 28.07.2022 21:00","92","N/A","78","N/A","n/e","n/e","557","537","n/e"
"28.07.2022 21:00 - 28.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","389","364","n/e"
"28.07.2022 22:00 - 28.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","310","269","n/e"
"28.07.2022 23:00 - 29.07.2022 00:00","0","N/A","0","N/A","n/e","n/e","292","238","n/e"
"29.07.2022 00:00 - 29.07.2022 01:00","0","N/A","0","N/A","n/e","n/e","209","209","n/e"
"29.07.2022 01:00 - 29.07.2022 02:00","0","N/A","0","N/A","n/e","n/e","220","220","n/e"
"29.07.2022 02:00 - 29.07.2022 03:00","0","N/A","0","N/A","n/e","n/e","249","249","n/e"
"29.07.2022 03:00 - 29.07.2022 04:00","0","N/A","0","N/A","n/e","n/e","238","238","n/e"
"29.07.2022 04:00 - 29.07.2022 05:00","0","N/A","0","N/A","n/e","n/e","238","229","n/e"
"29.07.2022 05:00 - 29.07.2022 06:00","0","N/A","0","N/A","n/e","n/e","236","226","n/e"
"29.07.2022 06:00 - 29.07.2022 07:00","200","N/A","200","N/A","n/e","n/e","195","185","n/e"
"29.07.2022 07:00 - 29.07.2022 08:00","1465","N/A","1465","N/A","n/e","n/e","151","152","n/e"
"29.07.2022 08:00 - 29.07.2022 09:00","3960","N/A","3960","N/A","n/e","n/e","107","105","n/e"
"29.07.2022 09:00 - 29.07.2022 10:00","6243","N/A","6243","N/A","n/e","n/e","95","94","n/e"
"29.07.2022 10:00 - 29.07.2022 11:00","7930","N/A","7930","N/A","n/e","n/e","112","116","n/e"
"29.07.2022 11:00 - 29.07.2022 12:00","9242","N/A","9242","N/A","n/e","n/e","153","160","n/e"
"29.07.2022 12:00 - 29.07.2022 13:00","9768","N/A","9768","N/A","n/e","n/e","289","277","n/e"
"29.07.2022 13:00 - 29.07.2022 14:00","9749","N/A","9749","N/A","n/e","n/e","495","490","n/e"
"29.07.2022 14:00 - 29.07.2022 15:00","9287","N/A","9287","N/A","n/e","n/e","802","810","n/e"
"29.07.2022 15:00 - 29.07.2022 16:00","8324","N/A","8324","N/A","n/e","n/e","1052","1063","n/e"
"29.07.2022 16:00 - 29.07.2022 17:00","6882","N/A","6882","N/A","n/e","n/e","1243","1206","n/e"
"29.07.2022 17:00 - 29.07.2022 18:00","5060","N/A","5060","N/A","n/e","n/e","1317","1266","n/e"
"29.07.2022 18:00 - 29.07.2022 19:00","2894","N/A","2894","N/A","n/e","n/e","1122","1048","n/e"
"29.07.2022 19:00 - 29.07.2022 20:00","999","N/A","999","N/A","n/e","n/e","941","872","n/e"
"29.07.2022 20:00 - 29.07.2022 21:00","83","N/A","83","N/A","n/e","n/e","761","697","n/e"
"29.07.2022 21:00 - 29.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","588","562","n/e"
"29.07.2022 22:00 - 29.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","535","515","n/e"
"29.07.2022 23:00 - 30.07.2022 00:00","0","N/A","0","N/A","n/e","n/e","534","527","n/e"
"30.07.2022 00:00 - 30.07.2022 01:00","0","N/A","0","N/A","n/e","n/e","482","482","n/e"
"30.07.2022 01:00 - 30.07.2022 02:00","0","N/A","0","N/A","n/e","n/e","509","509","n/e"
"30.07.2022 02:00 - 30.07.2022 03:00","0","N/A","0","N/A","n/e","n/e","557","557","n/e"
"30.07.2022 03:00 - 30.07.2022 04:00","0","N/A","0","N/A","n/e","n/e","642","642","n/e"
"30.07.2022 04:00 - 30.07.2022 05:00","0","N/A","0","N/A","n/e","n/e","739","712","n/e"
"30.07.2022 05:00 - 30.07.2022 06:00","0","N/A","0","N/A","n/e","n/e","888","881","n/e"
"30.07.2022 06:00 - 30.07.2022 07:00","204","N/A","204","N/A","n/e","n/e","832","823","n/e"
"30.07.2022 07:00 - 30.07.2022 08:00","1470","N/A","1470","N/A","n/e","n/e","735","735","n/e"
"30.07.2022 08:00 - 30.07.2022 09:00","3730","N/A","3872","N/A","n/e","n/e","651","626","n/e"
"30.07.2022 09:00 - 30.07.2022 10:00","6118","N/A","6239","N/A","n/e","n/e","645","623","n/e"
"30.07.2022 10:00 - 30.07.2022 11:00","7958","N/A","8079","N/A","n/e","n/e","713","716","n/e"
"30.07.2022 11:00 - 30.07.2022 12:00","9212","N/A","9370","N/A","n/e","n/e","871","881","n/e"
"30.07.2022 12:00 - 30.07.2022 13:00","9782","N/A","9919","N/A","n/e","n/e","1170","1150","n/e"
"30.07.2022 13:00 - 30.07.2022 14:00","9899","N/A","9888","N/A","n/e","n/e","1641","1460","n/e"
"30.07.2022 14:00 - 30.07.2022 15:00","9516","N/A","9410","N/A","n/e","n/e","2319","1955","n/e"
"30.07.2022 15:00 - 30.07.2022 16:00","8765","N/A","8733","N/A","n/e","n/e","2366","2202","n/e"
"30.07.2022 16:00 - 30.07.2022 17:00","7366","N/A","7348","N/A","n/e","n/e","2331","2311","n/e"
"30.07.2022 17:00 - 30.07.2022 18:00","5492","N/A","5402","N/A","n/e","n/e","2207","2217","n/e"
"30.07.2022 18:00 - 30.07.2022 19:00","3157","N/A","3017","N/A","n/e","n/e","1921","1907","n/e"
"30.07.2022 19:00 - 30.07.2022 20:00","1033","N/A","927","N/A","n/e","n/e","1700","1652","n/e"
"30.07.2022 20:00 - 30.07.2022 21:00","72","N/A","56","N/A","n/e","n/e","1429","1399","n/e"
"30.07.2022 21:00 - 30.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","1117","1131","n/e"
"30.07.2022 22:00 - 30.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","929","921","n/e"
"30.07.2022 23:00 - 31.07.2022 00:00","0","N/A","0","N/A","n/e","n/e","862","869","n/e"
"31.07.2022 00:00 - 31.07.2022 01:00","0","N/A","0","N/A","n/e","n/e","871","871","n/e"
"31.07.2022 01:00 - 31.07.2022 02:00","0","N/A","0","N/A","n/e","n/e","882","882","n/e"
"31.07.2022 02:00 - 31.07.2022 03:00","0","N/A","0","N/A","n/e","n/e","938","938","n/e"
"31.07.2022 03:00 - 31.07.2022 04:00","0","N/A","0","N/A","n/e","n/e","912","912","n/e"
"31.07.2022 04:00 - 31.07.2022 05:00","0","N/A","0","N/A","n/e","n/e","902","995","n/e"
"31.07.2022 05:00 - 31.07.2022 06:00","0","N/A","0","N/A","n/e","n/e","886","992","n/e"
"31.07.2022 06:00 - 31.07.2022 07:00","182","N/A","183","N/A","n/e","n/e","868","952","n/e"
"31.07.2022 07:00 - 31.07.2022 08:00","1460","N/A","1452","N/A","n/e","n/e","885","974","n/e"
"31.07.2022 08:00 - 31.07.2022 09:00","3882","N/A","3895","N/A","n/e","n/e","1012","1149","n/e"
"31.07.2022 09:00 - 31.07.2022 10:00","6291","N/A","6331","N/A","n/e","n/e","1247","1362","n/e"
"31.07.2022 10:00 - 31.07.2022 11:00","8106","N/A","8144","N/A","n/e","n/e","1607","1698","n/e"
"31.07.2022 11:00 - 31.07.2022 12:00","9484","N/A","9519","N/A","n/e","n/e","1902","2016","n/e"
"31.07.2022 12:00 - 31.07.2022 13:00","10157","N/A","10154","N/A","n/e","n/e","2252","2601","n/e"
"31.07.2022 13:00 - 31.07.2022 14:00","10252","N/A","10233","N/A","n/e","n/e","2682","2996","n/e"
"31.07.2022 14:00 - 31.07.2022 15:00","9947","N/A","9937","N/A","n/e","n/e","3057","3264","n/e"
"31.07.2022 15:00 - 31.07.2022 16:00","9160","N/A","9204","N/A","n/e","n/e","3217","3302","n/e"
"31.07.2022 16:00 - 31.07.2022 17:00","7693","N/A","7705","N/A","n/e","n/e","3247","3266","n/e"
"31.07.2022 17:00 - 31.07.2022 18:00","5834","N/A","5665","N/A","n/e","n/e","3220","3228","n/e"
"31.07.2022 18:00 - 31.07.2022 19:00","3303","N/A","3205","N/A","n/e","n/e","2863","2911","n/e"
"31.07.2022 19:00 - 31.07.2022 20:00","1070","N/A","987","N/A","n/e","n/e","2442","2470","n/e"
"31.07.2022 20:00 - 31.07.2022 21:00","61","N/A","52","N/A","n/e","n/e","1945","1752","n/e"
"31.07.2022 21:00 - 31.07.2022 22:00","0","N/A","0","N/A","n/e","n/e","1570","1529","n/e"
"31.07.2022 22:00 - 31.07.2022 23:00","0","N/A","0","N/A","n/e","n/e","1413","1423","n/e"
"31.07.2022 23:00 - 01.08.2022 00:00","0","N/A","0","N/A","n/e","n/e","1372","1395","n/e"
"01.08.2022 00:00 - 01.08.2022 01:00","0","N/A","0","N/A","n/e","n/e","1348","1348","n/e"
"01.08.2022 01:00 - 01.08.2022 02:00","0","N/A","0","N/A","n/e","n/e","1350","1350","n/e"
"01.08.2022 02:00 - 01.08.2022 03:00","0","N/A","0","N/A","n/e","n/e","1484","1484","n/e"
"01.08.2022 03:00 - 01.08.2022 04:00","0","N/A","0","N/A","n/e","n/e","1465","1465","n/e"
"01.08.2022 04:00 - 01.08.2022 05:00","0","N/A","0","N/A","n/e","n/e","1337","1233","n/e"
"01.08.2022 05:00 - 01.08.2022 06:00","0","N/A","0","N/A","n/e","n/e","1348","1204","n/e"
"01.08.2022 06:00 - 01.08.2022 07:00","177","N/A","177","N/A","n/e","n/e","1254","1129","n/e"
"01.08.2022 07:00 - 01.08.2022 08:00","1526","N/A","1526","N/A","n/e","n/e","1165","1090","n/e"
"01.08.2022 08:00 - 01.08.2022 09:00","4111","N/A","4144","N/A","n/e","n/e","1188","1141","n/e"
"01.08.2022 09:00 - 01.08.2022 10:00","6633","N/A","6784","N/A","n/e","n/e","1499","1463","n/e"
"01.08.2022 10:00 - 01.08.2022 11:00","8376","N/A","8544","N/A","n/e","n/e","1968","1882","n/e"
"01.08.2022 11:00 - 01.08.2022 12:00","9726","N/A","9923","N/A","n/e","n/e","2254","2172","n/e"
"01.08.2022 12:00 - 01.08.2022 13:00","10410","N/A","10462","N/A","n/e","n/e","2656","2710","n/e"
"01.08.2022 13:00 - 01.08.2022 14:00","10486","N/A","10528","N/A","n/e","n/e","2966","3111","n/e"
"01.08.2022 14:00 - 01.08.2022 15:00","10302","N/A","10358","N/A","n/e","n/e","3320","3493","n/e"
"01.08.2022 15:00 - 01.08.2022 16:00","9576","N/A","9623","N/A","n/e","n/e","3504","3652","n/e"
"01.08.2022 16:00 - 01.08.2022 17:00","7997","N/A","8050","N/A","n/e","n/e","3606","3664","n/e"
"01.08.2022 17:00 - 01.08.2022 18:00","5967","N/A","5806","N/A","n/e","n/e","3594","3542","n/e"
"01.08.2022 18:00 - 01.08.2022 19:00","3348","N/A","3228","N/A","n/e","n/e","3113","3083","n/e"
"01.08.2022 19:00 - 01.08.2022 20:00","1073","N/A","973","N/A","n/e","n/e","2537","2439","n/e"
"01.08.2022 20:00 - 01.08.2022 21:00","61","N/A","53","N/A","n/e","n/e","1644","1619","n/e"
"01.08.2022 21:00 - 01.08.2022 22:00","0","N/A","0","N/A","n/e","n/e","1347","1294","n/e"
"01.08.2022 22:00 - 01.08.2022 23:00","0","N/A","0","N/A","n/e","n/e","1178","1099","n/e"
"01.08.2022 23:00 - 02.08.2022 00:00","0","N/A","0","N/A","n/e","n/e","1086","967","n/e"
"02.08.2022 00:00 - 02.08.2022 01:00","0","N/A","0","N/A","n/e","n/e","943","943","n/e"
"02.08.2022 01:00 - 02.08.2022 02:00","0","N/A","0","N/A","n/e","n/e","945","945","n/e"
"02.08.2022 02:00 - 02.08.2022 03:00","0","N/A","0","N/A","n/e","n/e","948","948","n/e"
"02.08.2022 03:00 - 02.08.2022 04:00","0","N/A","0","N/A","n/e","n/e","917","917","n/e"
"02.08.2022 04:00 - 02.08.2022 05:00","0","N/A","0","N/A","n/e","n/e","880","907","n/e"
"02.08.2022 05:00 - 02.08.2022 06:00","0","N/A","0","N/A","n/e","n/e","862","899","n/e"
"02.08.2022 06:00 - 02.08.2022 07:00","164","N/A","164","N/A","n/e","n/e","798","834","n/e"
"02.08.2022 07:00 - 02.08.2022 08:00","1437","N/A","1438","N/A","n/e","n/e","752","758","n/e"
"02.08.2022 08:00 - 02.08.2022 09:00","3891","N/A","3892","N/A","n/e","n/e","699","691","n/e"
"02.08.2022 09:00 - 02.08.2022 10:00","6261","N/A","6226","N/A","n/e","n/e","821","838","n/e"
"02.08.2022 10:00 - 02.08.2022 11:00","8147","N/A","8050","N/A","n/e","n/e","986","1071","n/e"
"02.08.2022 11:00 - 02.08.2022 12:00","9448","N/A","9443","N/A","n/e","n/e","1211","1304","n/e"
"02.08.2022 12:00 - 02.08.2022 13:00","10072","N/A","10018","N/A","n/e","n/e","1412","1646","n/e"
"02.08.2022 13:00 - 02.08.2022 14:00","10229","N/A","10136","N/A","n/e","n/e","1656","1913","n/e"
"02.08.2022 14:00 - 02.08.2022 15:00","9924","N/A","9830","N/A","n/e","n/e","1913","2161","n/e"
"02.08.2022 15:00 - 02.08.2022 16:00","9123","N/A","9093","N/A","n/e","n/e","2007","2298","n/e"
"02.08.2022 16:00 - 02.08.2022 17:00","7635","N/A","7592","N/A","n/e","n/e","2088","2529","n/e"
"02.08.2022 17:00 - 02.08.2022 18:00","5611","N/A","5511","N/A","n/e","n/e","2037","2572","n/e"
"02.08.2022 18:00 - 02.08.2022 19:00","3191","N/A","3025","N/A","n/e","n/e","1735","2086","n/e"
"02.08.2022 19:00 - 02.08.2022 20:00","1011","N/A","915","N/A","n/e","n/e","1496","1864","n/e"
"02.08.2022 20:00 - 02.08.2022 21:00","53","N/A","45","N/A","n/e","n/e","1279","1579","n/e"
"02.08.2022 21:00 - 02.08.2022 22:00","0","N/A","0","N/A","n/e","n/e","1053","1289","n/e"
"02.08.2022 22:00 - 02.08.2022 23:00","0","N/A","0","N/A","n/e","n/e","956","1113","n/e"
"02.08.2022 23:00 - 03.08.2022 00:00","0","N/A","0","N/A","n/e","n/e","843","1031","n/e"
"03.08.2022 00:00 - 03.08.2022 01:00","0","N/A","0","N/A","n/e","n/e","953","953","n/e"
"03.08.2022 01:00 - 03.08.2022 02:00","0","N/A","0","N/A","n/e","n/e","966","966","n/e"
"03.08.2022 02:00 - 03.08.2022 03:00","0","N/A","0","N/A","n/e","n/e","988","988","n/e"
"03.08.2022 03:00 - 03.08.2022 04:00","0","N/A","0","N/A","n/e","n/e","1017","1017","n/e"
"03.08.2022 04:00 - 03.08.2022 05:00","0","N/A","0","N/A","n/e","n/e","998","977","n/e"
"03.08.2022 05:00 - 03.08.2022 06:00","0","N/A","0","N/A","n/e","n/e","994","1002","n/e"
"03.08.2022 06:00 - 03.08.2022 07:00","154","N/A","154","N/A","n/e","n/e","912","961","n/e"
"03.08.2022 07:00 - 03.08.2022 08:00","1457","N/A","1457","N/A","n/e","n/e","845","877","n/e"
"03.08.2022 08:00 - 03.08.2022 09:00","4000","N/A","3929","N/A","n/e","n/e","810","829","n/e"
"03.08.2022 09:00 - 03.08.2022 10:00","6485","N/A","6468","N/A","n/e","n/e","839","839","n/e"
"03.08.2022 10:00 - 03.08.2022 11:00","8360","N/A","8363","N/A","n/e","n/e","922","912","n/e"
"03.08.2022 11:00 - 03.08.2022 12:00","9718","N/A","9698","N/A","n/e","n/e","1070","986","n/e"
"03.08.2022 12:00 - 03.08.2022 13:00","10340","N/A","10254","N/A","n/e","n/e","1159","967","n/e"
"03.08.2022 13:00 - 03.08.2022 14:00","10389","N/A","10339","N/A","n/e","n/e","1290","1095","n/e"
"03.08.2022 14:00 - 03.08.2022 15:00","10125","N/A","10092","N/A","n/e","n/e","1484","1349","n/e"
"03.08.2022 15:00 - 03.08.2022 16:00","9287","N/A","9246","N/A","n/e","n/e","1589","1490","n/e"
"03.08.2022 16:00 - 03.08.2022 17:00","7657","N/A","7597","N/A","n/e","n/e","1631","1532","n/e"
"03.08.2022 17:00 - 03.08.2022 18:00","5614","N/A","5467","N/A","n/e","n/e","1625","1470","n/e"
"03.08.2022 18:00 - 03.08.2022 19:00","3191","N/A","3004","N/A","n/e","n/e","1424","1258","n/e"
"03.08.2022 19:00 - 03.08.2022 20:00","1017","N/A","891","N/A","n/e","n/e","1225","1025","n/e"
"03.08.2022 20:00 - 03.08.2022 21:00","47","N/A","40","N/A","n/e","n/e","961","793","n/e"
"03.08.2022 21:00 - 03.08.2022 22:00","0","N/A","0","N/A","n/e","n/e","756","617","n/e"
"03.08.2022 22:00 - 03.08.2022 23:00","0","N/A","0","N/A","n/e","n/e","595","522","n/e"
"03.08.2022 23:00 - 04.08.2022 00:00","0","N/A","0","N/A","n/e","n/e","493","460","n/e"
"04.08.2022 00:00 - 04.08.2022 01:00","0","N/A","0","N/A","n/e","n/e","311","311","n/e"
"04.08.2022 01:00 - 04.08.2022 02:00","0","N/A","0","N/A","n/e","n/e","303","303","n/e"
"04.08.2022 02:00 - 04.08.2022 03:00","0","N/A","0","N/A","n/e","n/e","299","299","n/e"
"04.08.2022 03:00 - 04.08.2022 04:00","0","N/A","0","N/A","n/e","n/e","298","298","n/e"
"04.08.2022 04:00 - 04.08.2022 05:00","0","N/A","0","N/A","n/e","n/e","287","285","n/e"
"04.08.2022 05:00 - 04.08.2022 06:00","0","N/A","0","N/A","n/e","n/e","288","291","n/e"
"04.08.2022 06:00 - 04.08.2022 07:00","152","N/A","152","N/A","n/e","n/e","287","296","n/e"
"04.08.2022 07:00 - 04.08.2022 08:00","1475","N/A","1473","N/A","n/e","n/e","265","276","n/e"
"04.08.2022 08:00 - 04.08.2022 09:00","3920","N/A","3894","N/A","n/e","n/e","230","242","n/e"
"04.08.2022 09:00 - 04.08.2022 10:00","6532","N/A","6545","N/A","n/e","n/e","227","229","n/e"
"04.08.2022 10:00 - 04.08.2022 11:00","8386","N/A","8383","N/A","n/e","n/e","232","220","n/e"
"04.08.2022 11:00 - 04.08.2022 12:00","9764","N/A","9737","N/A","n/e","n/e","275","259","n/e"
"04.08.2022 12:00 - 04.08.2022 13:00","10390","N/A","10302","N/A","n/e","n/e","358","359","n/e"
"04.08.2022 13:00 - 04.08.2022 14:00","10456","N/A","10381","N/A","n/e","n/e","498","510","n/e"
"04.08.2022 14:00 - 04.08.2022 15:00","10195","N/A","10073","N/A","n/e","n/e","699","711","n/e"
"04.08.2022 15:00 - 04.08.2022 16:00","9348","N/A","9272","N/A","n/e","n/e","869","903","n/e"
"04.08.2022 16:00 - 04.08.2022 17:00","7730","N/A","7683","N/A","n/e","n/e","944","1018","n/e"
"04.08.2022 17:00 - 04.08.2022 18:00","5620","N/A","5448","N/A","n/e","n/e","1047","1118","n/e"
"04.08.2022 18:00 - 04.08.2022 19:00","3129","N/A","2896","N/A","n/e","n/e","781","1033","n/e"
"04.08.2022 19:00 - 04.08.2022 20:00","988","N/A","854","N/A","n/e","n/e","551","806","n/e"
"04.08.2022 20:00 - 04.08.2022 21:00","50","N/A","43","N/A","n/e","n/e","437","503","n/e"
"04.08.2022 21:00 - 04.08.2022 22:00","0","N/A","0","N/A","n/e","n/e","285","247","n/e"
"04.08.2022 22:00 - 04.08.2022 23:00","0","N/A","0","N/A","n/e","n/e","200","170","n/e"
"04.08.2022 23:00 - 05.08.2022 00:00","0","N/A","0","N/A","n/e","n/e","165","176","n/e"
"05.08.2022 00:00 - 05.08.2022 01:00","0","N/A","0","N/A","n/e","n/e","143","143","n/e"
"05.08.2022 01:00 - 05.08.2022 02:00","0","N/A","0","N/A","n/e","n/e","159","159","n/e"
"05.08.2022 02:00 - 05.08.2022 03:00","0","N/A","0","N/A","n/e","n/e","211","211","n/e"
"05.08.2022 03:00 - 05.08.2022 04:00","0","N/A","0","N/A","n/e","n/e","168","168","n/e"
"05.08.2022 04:00 - 05.08.2022 05:00","0","N/A","0","N/A","n/e","n/e","163","169","n/e"
"05.08.2022 05:00 - 05.08.2022 06:00","0","N/A","0","N/A","n/e","n/e","160","163","n/e"
"05.08.2022 06:00 - 05.08.2022 07:00","135","N/A","135","N/A","n/e","n/e","132","135","n/e"
"05.08.2022 07:00 - 05.08.2022 08:00","1407","N/A","1404","N/A","n/e","n/e","123","121","n/e"
"05.08.2022 08:00 - 05.08.2022 09:00","3872","N/A","3840","N/A","n/e","n/e","87","90","n/e"
"05.08.2022 09:00 - 05.08.2022 10:00","6540","N/A","6495","N/A","n/e","n/e","69","67","n/e"
"05.08.2022 10:00 - 05.08.2022 11:00","8387","N/A","8379","N/A","n/e","n/e","80","78","n/e"
"05.08.2022 11:00 - 05.08.2022 12:00","9772","N/A","9747","N/A","n/e","n/e","138","138","n/e"
"05.08.2022 12:00 - 05.08.2022 13:00","10333","N/A","10281","N/A","n/e","n/e","293","274","n/e"
"05.08.2022 13:00 - 05.08.2022 14:00","10364","N/A","10332","N/A","n/e","n/e","552","493","n/e"
"05.08.2022 14:00 - 05.08.2022 15:00","10082","N/A","10027","N/A","n/e","n/e","867","776","n/e"
"05.08.2022 15:00 - 05.08.2022 16:00","9229","N/A","9181","N/A","n/e","n/e","1197","1093","n/e"
"05.08.2022 16:00 - 05.08.2022 17:00","7630","N/A","7584","N/A","n/e","n/e","1265","1296","n/e"
"05.08.2022 17:00 - 05.08.2022 18:00","5551","N/A","5399","N/A","n/e","n/e","1252","1381","n/e"
"05.08.2022 18:00 - 05.08.2022 19:00","3108","N/A","2890","N/A","n/e","n/e","1051","1127","n/e"
"05.08.2022 19:00 - 05.08.2022 20:00","958","N/A","838","N/A","n/e","n/e","945","1002","n/e"
"05.08.2022 20:00 - 05.08.2022 21:00","43","N/A","33","N/A","n/e","n/e","833","852","n/e"
