MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Slovakia (SK),Generation - Solar  [MW] Intraday / Slovakia (SK),Generation - Solar  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Offshore  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Offshore  [MW] Intraday / Slovakia (SK),Generation - Wind Offshore  [MW] Current / Slovakia (SK),Generation - Wind Onshore  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Onshore  [MW] Intraday / Slovakia (SK),Generation - Wind Onshore  [MW] Day Ahead/ Slovakia (SK)
11.06.2022 13:00 - 11.06.2022 14:00,295,295,295,n/e,n/e,n/e,1,1,1
11.06.2022 14:00 - 11.06.2022 15:00,260,260,260,n/e,n/e,n/e,1,1,1
11.06.2022 15:00 - 11.06.2022 16:00,220,220,220,n/e,n/e,n/e,1,1,1
11.06.2022 16:00 - 11.06.2022 17:00,140,140,140,n/e,n/e,n/e,1,1,1
11.06.2022 17:00 - 11.06.2022 18:00,75,75,75,n/e,n/e,n/e,1,1,1
11.06.2022 18:00 - 11.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
11.06.2022 19:00 - 11.06.2022 20:00,4,4,4,n/e,n/e,n/e,1,1,1
11.06.2022 20:00 - 11.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
11.06.2022 21:00 - 11.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
11.06.2022 22:00 - 11.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
11.06.2022 23:00 - 12.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 00:00 - 12.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 01:00 - 12.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 02:00 - 12.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 03:00 - 12.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 04:00 - 12.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 05:00 - 12.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
12.06.2022 06:00 - 12.06.2022 07:00,50,50,50,n/e,n/e,n/e,1,1,1
12.06.2022 07:00 - 12.06.2022 08:00,130,130,130,n/e,n/e,n/e,1,1,1
12.06.2022 08:00 - 12.06.2022 09:00,200,200,200,n/e,n/e,n/e,1,1,1
12.06.2022 09:00 - 12.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
12.06.2022 10:00 - 12.06.2022 11:00,290,290,290,n/e,n/e,n/e,1,1,1
12.06.2022 11:00 - 12.06.2022 12:00,305,305,305,n/e,n/e,n/e,1,1,1
12.06.2022 12:00 - 12.06.2022 13:00,310,310,310,n/e,n/e,n/e,1,1,1
12.06.2022 13:00 - 12.06.2022 14:00,305,305,305,n/e,n/e,n/e,1,1,1
12.06.2022 14:00 - 12.06.2022 15:00,275,275,275,n/e,n/e,n/e,1,1,1
12.06.2022 15:00 - 12.06.2022 16:00,220,220,220,n/e,n/e,n/e,1,1,1
12.06.2022 16:00 - 12.06.2022 17:00,150,150,150,n/e,n/e,n/e,1,1,1
12.06.2022 17:00 - 12.06.2022 18:00,70,70,70,n/e,n/e,n/e,1,1,1
12.06.2022 18:00 - 12.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
12.06.2022 19:00 - 12.06.2022 20:00,5,5,5,n/e,n/e,n/e,1,1,1
12.06.2022 20:00 - 12.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 21:00 - 12.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 22:00 - 12.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
12.06.2022 23:00 - 13.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 00:00 - 13.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 01:00 - 13.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 02:00 - 13.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 03:00 - 13.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 04:00 - 13.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 05:00 - 13.06.2022 06:00,2,2,2,n/e,n/e,n/e,1,1,1
13.06.2022 06:00 - 13.06.2022 07:00,18,18,18,n/e,n/e,n/e,1,1,1
13.06.2022 07:00 - 13.06.2022 08:00,40,40,40,n/e,n/e,n/e,1,1,1
13.06.2022 08:00 - 13.06.2022 09:00,78,78,78,n/e,n/e,n/e,1,1,1
13.06.2022 09:00 - 13.06.2022 10:00,140,140,140,n/e,n/e,n/e,1,1,1
13.06.2022 10:00 - 13.06.2022 11:00,220,220,220,n/e,n/e,n/e,1,1,1
13.06.2022 11:00 - 13.06.2022 12:00,250,250,250,n/e,n/e,n/e,1,1,1
13.06.2022 12:00 - 13.06.2022 13:00,220,220,220,n/e,n/e,n/e,1,1,1
13.06.2022 13:00 - 13.06.2022 14:00,200,200,200,n/e,n/e,n/e,1,1,1
13.06.2022 14:00 - 13.06.2022 15:00,160,160,160,n/e,n/e,n/e,1,1,1
13.06.2022 15:00 - 13.06.2022 16:00,130,130,130,n/e,n/e,n/e,1,1,1
13.06.2022 16:00 - 13.06.2022 17:00,100,100,100,n/e,n/e,n/e,1,1,1
13.06.2022 17:00 - 13.06.2022 18:00,40,40,40,n/e,n/e,n/e,1,1,1
13.06.2022 18:00 - 13.06.2022 19:00,10,10,10,n/e,n/e,n/e,1,1,1
13.06.2022 19:00 - 13.06.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 20:00 - 13.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 21:00 - 13.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 22:00 - 13.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
13.06.2022 23:00 - 14.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 00:00 - 14.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 01:00 - 14.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 02:00 - 14.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 03:00 - 14.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 04:00 - 14.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 05:00 - 14.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
14.06.2022 06:00 - 14.06.2022 07:00,50,50,50,n/e,n/e,n/e,1,1,1
14.06.2022 07:00 - 14.06.2022 08:00,130,130,130,n/e,n/e,n/e,1,1,1
14.06.2022 08:00 - 14.06.2022 09:00,200,200,200,n/e,n/e,n/e,1,1,1
14.06.2022 09:00 - 14.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
14.06.2022 10:00 - 14.06.2022 11:00,290,290,290,n/e,n/e,n/e,1,1,1
14.06.2022 11:00 - 14.06.2022 12:00,305,305,305,n/e,n/e,n/e,1,1,1
14.06.2022 12:00 - 14.06.2022 13:00,310,310,310,n/e,n/e,n/e,1,1,1
14.06.2022 13:00 - 14.06.2022 14:00,305,305,305,n/e,n/e,n/e,1,1,1
14.06.2022 14:00 - 14.06.2022 15:00,275,275,275,n/e,n/e,n/e,1,1,1
14.06.2022 15:00 - 14.06.2022 16:00,220,220,220,n/e,n/e,n/e,1,1,1
14.06.2022 16:00 - 14.06.2022 17:00,150,150,150,n/e,n/e,n/e,1,1,1
14.06.2022 17:00 - 14.06.2022 18:00,70,70,70,n/e,n/e,n/e,1,1,1
14.06.2022 18:00 - 14.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
14.06.2022 19:00 - 14.06.2022 20:00,5,5,5,n/e,n/e,n/e,1,1,1
14.06.2022 20:00 - 14.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 21:00 - 14.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 22:00 - 14.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
14.06.2022 23:00 - 15.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 00:00 - 15.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 01:00 - 15.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 02:00 - 15.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 03:00 - 15.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 04:00 - 15.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 05:00 - 15.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
15.06.2022 06:00 - 15.06.2022 07:00,50,50,50,n/e,n/e,n/e,1,1,1
15.06.2022 07:00 - 15.06.2022 08:00,130,130,130,n/e,n/e,n/e,1,1,1
15.06.2022 08:00 - 15.06.2022 09:00,200,200,200,n/e,n/e,n/e,1,1,1
15.06.2022 09:00 - 15.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
15.06.2022 10:00 - 15.06.2022 11:00,290,290,290,n/e,n/e,n/e,1,1,1
15.06.2022 11:00 - 15.06.2022 12:00,305,305,305,n/e,n/e,n/e,1,1,1
15.06.2022 12:00 - 15.06.2022 13:00,310,310,310,n/e,n/e,n/e,1,1,1
15.06.2022 13:00 - 15.06.2022 14:00,305,305,305,n/e,n/e,n/e,1,1,1
15.06.2022 14:00 - 15.06.2022 15:00,275,275,275,n/e,n/e,n/e,1,1,1
15.06.2022 15:00 - 15.06.2022 16:00,220,220,220,n/e,n/e,n/e,1,1,1
15.06.2022 16:00 - 15.06.2022 17:00,150,150,150,n/e,n/e,n/e,1,1,1
15.06.2022 17:00 - 15.06.2022 18:00,70,70,70,n/e,n/e,n/e,1,1,1
15.06.2022 18:00 - 15.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
15.06.2022 19:00 - 15.06.2022 20:00,5,5,5,n/e,n/e,n/e,1,1,1
15.06.2022 20:00 - 15.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 21:00 - 15.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 22:00 - 15.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
15.06.2022 23:00 - 16.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
16.06.2022 00:00 - 16.06.2022 01:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 01:00 - 16.06.2022 02:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 02:00 - 16.06.2022 03:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 03:00 - 16.06.2022 04:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 04:00 - 16.06.2022 05:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 05:00 - 16.06.2022 06:00,5,5,5,n/e,n/e,n/e,2,2,2
16.06.2022 06:00 - 16.06.2022 07:00,22,22,22,n/e,n/e,n/e,2,2,2
16.06.2022 07:00 - 16.06.2022 08:00,50,50,50,n/e,n/e,n/e,2,2,2
16.06.2022 08:00 - 16.06.2022 09:00,75,75,75,n/e,n/e,n/e,2,2,2
16.06.2022 09:00 - 16.06.2022 10:00,130,130,130,n/e,n/e,n/e,2,2,2
16.06.2022 10:00 - 16.06.2022 11:00,175,175,175,n/e,n/e,n/e,2,2,2
16.06.2022 11:00 - 16.06.2022 12:00,200,200,200,n/e,n/e,n/e,2,2,2
16.06.2022 12:00 - 16.06.2022 13:00,240,240,240,n/e,n/e,n/e,2,2,2
16.06.2022 13:00 - 16.06.2022 14:00,220,220,220,n/e,n/e,n/e,2,2,2
16.06.2022 14:00 - 16.06.2022 15:00,200,200,200,n/e,n/e,n/e,2,2,2
16.06.2022 15:00 - 16.06.2022 16:00,170,170,170,n/e,n/e,n/e,2,2,2
16.06.2022 16:00 - 16.06.2022 17:00,120,120,120,n/e,n/e,n/e,2,2,2
16.06.2022 17:00 - 16.06.2022 18:00,50,50,50,n/e,n/e,n/e,2,2,2
16.06.2022 18:00 - 16.06.2022 19:00,20,20,20,n/e,n/e,n/e,2,2,2
16.06.2022 19:00 - 16.06.2022 20:00,3,3,3,n/e,n/e,n/e,2,2,2
16.06.2022 20:00 - 16.06.2022 21:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 21:00 - 16.06.2022 22:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 22:00 - 16.06.2022 23:00,0,0,0,n/e,n/e,n/e,2,2,2
16.06.2022 23:00 - 17.06.2022 00:00,0,0,0,n/e,n/e,n/e,2,2,2
17.06.2022 00:00 - 17.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 01:00 - 17.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 02:00 - 17.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 03:00 - 17.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 04:00 - 17.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 05:00 - 17.06.2022 06:00,12,12,12,n/e,n/e,n/e,1,1,1
17.06.2022 06:00 - 17.06.2022 07:00,50,50,50,n/e,n/e,n/e,1,1,1
17.06.2022 07:00 - 17.06.2022 08:00,120,120,120,n/e,n/e,n/e,1,1,1
17.06.2022 08:00 - 17.06.2022 09:00,185,185,185,n/e,n/e,n/e,1,1,1
17.06.2022 09:00 - 17.06.2022 10:00,230,230,230,n/e,n/e,n/e,1,1,1
17.06.2022 10:00 - 17.06.2022 11:00,265,265,265,n/e,n/e,n/e,1,1,1
17.06.2022 11:00 - 17.06.2022 12:00,285,285,285,n/e,n/e,n/e,1,1,1
17.06.2022 12:00 - 17.06.2022 13:00,300,300,300,n/e,n/e,n/e,1,1,1
17.06.2022 13:00 - 17.06.2022 14:00,270,270,270,n/e,n/e,n/e,1,1,1
17.06.2022 14:00 - 17.06.2022 15:00,245,245,245,n/e,n/e,n/e,1,1,1
17.06.2022 15:00 - 17.06.2022 16:00,200,200,200,n/e,n/e,n/e,1,1,1
17.06.2022 16:00 - 17.06.2022 17:00,140,140,140,n/e,n/e,n/e,1,1,1
17.06.2022 17:00 - 17.06.2022 18:00,75,75,75,n/e,n/e,n/e,1,1,1
17.06.2022 18:00 - 17.06.2022 19:00,25,25,25,n/e,n/e,n/e,1,1,1
17.06.2022 19:00 - 17.06.2022 20:00,5,5,5,n/e,n/e,n/e,1,1,1
17.06.2022 20:00 - 17.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 21:00 - 17.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 22:00 - 17.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
17.06.2022 23:00 - 18.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 00:00 - 18.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 01:00 - 18.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 02:00 - 18.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 03:00 - 18.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 04:00 - 18.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 05:00 - 18.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
18.06.2022 06:00 - 18.06.2022 07:00,60,60,60,n/e,n/e,n/e,1,1,1
18.06.2022 07:00 - 18.06.2022 08:00,140,140,140,n/e,n/e,n/e,1,1,1
18.06.2022 08:00 - 18.06.2022 09:00,210,210,210,n/e,n/e,n/e,1,1,1
18.06.2022 09:00 - 18.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
18.06.2022 10:00 - 18.06.2022 11:00,300,300,300,n/e,n/e,n/e,1,1,1
18.06.2022 11:00 - 18.06.2022 12:00,315,315,315,n/e,n/e,n/e,1,1,1
18.06.2022 12:00 - 18.06.2022 13:00,310,310,310,n/e,n/e,n/e,1,1,1
18.06.2022 13:00 - 18.06.2022 14:00,290,290,290,n/e,n/e,n/e,1,1,1
18.06.2022 14:00 - 18.06.2022 15:00,260,260,260,n/e,n/e,n/e,1,1,1
18.06.2022 15:00 - 18.06.2022 16:00,215,215,215,n/e,n/e,n/e,1,1,1
18.06.2022 16:00 - 18.06.2022 17:00,150,150,150,n/e,n/e,n/e,1,1,1
18.06.2022 17:00 - 18.06.2022 18:00,65,65,65,n/e,n/e,n/e,1,1,1
18.06.2022 18:00 - 18.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
18.06.2022 19:00 - 18.06.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 20:00 - 18.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 21:00 - 18.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 22:00 - 18.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
18.06.2022 23:00 - 19.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 00:00 - 19.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 01:00 - 19.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 02:00 - 19.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 03:00 - 19.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 04:00 - 19.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 05:00 - 19.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
19.06.2022 06:00 - 19.06.2022 07:00,60,60,60,n/e,n/e,n/e,1,1,1
19.06.2022 07:00 - 19.06.2022 08:00,140,140,140,n/e,n/e,n/e,1,1,1
19.06.2022 08:00 - 19.06.2022 09:00,210,210,210,n/e,n/e,n/e,1,1,1
19.06.2022 09:00 - 19.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
19.06.2022 10:00 - 19.06.2022 11:00,300,300,300,n/e,n/e,n/e,1,1,1
19.06.2022 11:00 - 19.06.2022 12:00,315,315,315,n/e,n/e,n/e,1,1,1
19.06.2022 12:00 - 19.06.2022 13:00,310,310,310,n/e,n/e,n/e,1,1,1
19.06.2022 13:00 - 19.06.2022 14:00,290,290,290,n/e,n/e,n/e,1,1,1
19.06.2022 14:00 - 19.06.2022 15:00,260,260,260,n/e,n/e,n/e,1,1,1
19.06.2022 15:00 - 19.06.2022 16:00,215,215,215,n/e,n/e,n/e,1,1,1
19.06.2022 16:00 - 19.06.2022 17:00,150,150,150,n/e,n/e,n/e,1,1,1
19.06.2022 17:00 - 19.06.2022 18:00,65,65,65,n/e,n/e,n/e,1,1,1
19.06.2022 18:00 - 19.06.2022 19:00,20,20,20,n/e,n/e,n/e,1,1,1
19.06.2022 19:00 - 19.06.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 20:00 - 19.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 21:00 - 19.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 22:00 - 19.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
19.06.2022 23:00 - 20.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 00:00 - 20.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 01:00 - 20.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 02:00 - 20.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 03:00 - 20.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 04:00 - 20.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 05:00 - 20.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
20.06.2022 06:00 - 20.06.2022 07:00,60,60,60,n/e,n/e,n/e,1,1,1
20.06.2022 07:00 - 20.06.2022 08:00,140,140,140,n/e,n/e,n/e,1,1,1
20.06.2022 08:00 - 20.06.2022 09:00,210,210,210,n/e,n/e,n/e,1,1,1
20.06.2022 09:00 - 20.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
20.06.2022 10:00 - 20.06.2022 11:00,300,300,300,n/e,n/e,n/e,1,1,1
20.06.2022 11:00 - 20.06.2022 12:00,320,320,320,n/e,n/e,n/e,1,1,1
20.06.2022 12:00 - 20.06.2022 13:00,320,320,320,n/e,n/e,n/e,1,1,1
20.06.2022 13:00 - 20.06.2022 14:00,310,310,310,n/e,n/e,n/e,1,1,1
20.06.2022 14:00 - 20.06.2022 15:00,280,280,280,n/e,n/e,n/e,1,1,1
20.06.2022 15:00 - 20.06.2022 16:00,235,235,235,n/e,n/e,n/e,1,1,1
20.06.2022 16:00 - 20.06.2022 17:00,165,165,165,n/e,n/e,n/e,1,1,1
20.06.2022 17:00 - 20.06.2022 18:00,85,85,85,n/e,n/e,n/e,1,1,1
20.06.2022 18:00 - 20.06.2022 19:00,25,25,25,n/e,n/e,n/e,1,1,1
20.06.2022 19:00 - 20.06.2022 20:00,5,5,5,n/e,n/e,n/e,1,1,1
20.06.2022 20:00 - 20.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 21:00 - 20.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 22:00 - 20.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
20.06.2022 23:00 - 21.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 00:00 - 21.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 01:00 - 21.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 02:00 - 21.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 03:00 - 21.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 04:00 - 21.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 05:00 - 21.06.2022 06:00,13,13,13,n/e,n/e,n/e,1,1,1
21.06.2022 06:00 - 21.06.2022 07:00,60,60,60,n/e,n/e,n/e,1,1,1
21.06.2022 07:00 - 21.06.2022 08:00,143,143,143,n/e,n/e,n/e,1,1,1
21.06.2022 08:00 - 21.06.2022 09:00,222,222,222,n/e,n/e,n/e,1,1,1
21.06.2022 09:00 - 21.06.2022 10:00,283,283,283,n/e,n/e,n/e,1,1,1
21.06.2022 10:00 - 21.06.2022 11:00,316,316,316,n/e,n/e,n/e,1,1,1
21.06.2022 11:00 - 21.06.2022 12:00,317,317,317,n/e,n/e,n/e,1,1,1
21.06.2022 12:00 - 21.06.2022 13:00,295,295,295,n/e,n/e,n/e,1,1,1
21.06.2022 13:00 - 21.06.2022 14:00,264,264,264,n/e,n/e,n/e,1,1,1
21.06.2022 14:00 - 21.06.2022 15:00,227,227,227,n/e,n/e,n/e,1,1,1
21.06.2022 15:00 - 21.06.2022 16:00,190,190,190,n/e,n/e,n/e,1,1,1
21.06.2022 16:00 - 21.06.2022 17:00,139,139,139,n/e,n/e,n/e,1,1,1
21.06.2022 17:00 - 21.06.2022 18:00,69,69,69,n/e,n/e,n/e,1,1,1
21.06.2022 18:00 - 21.06.2022 19:00,24,24,24,n/e,n/e,n/e,1,1,1
21.06.2022 19:00 - 21.06.2022 20:00,4,4,4,n/e,n/e,n/e,1,1,1
21.06.2022 20:00 - 21.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 21:00 - 21.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 22:00 - 21.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
21.06.2022 23:00 - 22.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 00:00 - 22.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 01:00 - 22.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 02:00 - 22.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 03:00 - 22.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 04:00 - 22.06.2022 05:00,1,1,1,n/e,n/e,n/e,1,1,1
22.06.2022 05:00 - 22.06.2022 06:00,13,13,13,n/e,n/e,n/e,1,1,1
22.06.2022 06:00 - 22.06.2022 07:00,54,54,54,n/e,n/e,n/e,1,1,1
22.06.2022 07:00 - 22.06.2022 08:00,131,131,131,n/e,n/e,n/e,1,1,1
22.06.2022 08:00 - 22.06.2022 09:00,204,204,204,n/e,n/e,n/e,1,1,1
22.06.2022 09:00 - 22.06.2022 10:00,261,261,261,n/e,n/e,n/e,1,1,1
22.06.2022 10:00 - 22.06.2022 11:00,299,299,299,n/e,n/e,n/e,1,1,1
22.06.2022 11:00 - 22.06.2022 12:00,314,314,314,n/e,n/e,n/e,1,1,1
22.06.2022 12:00 - 22.06.2022 13:00,320,320,320,n/e,n/e,n/e,1,1,1
22.06.2022 13:00 - 22.06.2022 14:00,306,306,306,n/e,n/e,n/e,1,1,1
22.06.2022 14:00 - 22.06.2022 15:00,278,278,278,n/e,n/e,n/e,1,1,1
22.06.2022 15:00 - 22.06.2022 16:00,231,231,231,n/e,n/e,n/e,1,1,1
22.06.2022 16:00 - 22.06.2022 17:00,164,164,164,n/e,n/e,n/e,1,1,1
22.06.2022 17:00 - 22.06.2022 18:00,87,87,87,n/e,n/e,n/e,1,1,1
22.06.2022 18:00 - 22.06.2022 19:00,24,24,24,n/e,n/e,n/e,1,1,1
22.06.2022 19:00 - 22.06.2022 20:00,6,6,6,n/e,n/e,n/e,1,1,1
22.06.2022 20:00 - 22.06.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 21:00 - 22.06.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 22:00 - 22.06.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
22.06.2022 23:00 - 23.06.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 00:00 - 23.06.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 01:00 - 23.06.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 02:00 - 23.06.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 03:00 - 23.06.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 04:00 - 23.06.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
23.06.2022 05:00 - 23.06.2022 06:00,10,10,10,n/e,n/e,n/e,1,1,1
23.06.2022 06:00 - 23.06.2022 07:00,60,60,60,n/e,n/e,n/e,1,1,1
23.06.2022 07:00 - 23.06.2022 08:00,140,140,140,n/e,n/e,n/e,1,1,1
23.06.2022 08:00 - 23.06.2022 09:00,210,210,210,n/e,n/e,n/e,1,1,1
23.06.2022 09:00 - 23.06.2022 10:00,260,260,260,n/e,n/e,n/e,1,1,1
